"","z","(Intercept)","M","N"
"310",310,0.506849062142341,1.38852210984087,0.180046523276671
"311",311,0.509391171505655,1.39009048547682,0.17639671376004
"312",312,0.508345276936228,1.39624602151134,0.174608280105667
"313",313,0.507592766005576,1.40147578893482,0.173346176041994
"314",314,0.505759494415669,1.40439141169953,0.176242976965046
"315",315,0.501012673580219,1.41538284428635,0.179208361587513
"316",316,0.497859605840082,1.4290987980715,0.177784192943495
"317",317,0.50136929887374,1.41705002790288,0.176833683242724
"318",318,0.499478958590149,1.40695669191028,0.176135051679516
"319",319,0.493364518604569,1.41640241316883,0.180847836198197
"320",320,0.498522713387803,1.41239020410957,0.178086376666277
"321",321,0.49263766830497,1.42971375155931,0.179083998013986
"322",322,0.487075024432003,1.43656172446967,0.179225711565987
"323",323,0.482141632733857,1.4429712547416,0.179677042559488
"324",324,0.480938136514505,1.43614950961412,0.178460569454134
"325",325,0.482913405584821,1.43315130640547,0.177823358430662
"326",326,0.485911029463525,1.41986525431728,0.177798215989112
"327",327,0.487536814704394,1.41029967360022,0.180501528472676
"328",328,0.485378762109647,1.41468098690483,0.182394524137764
"329",329,0.490537459885729,1.40530521798273,0.178527607073251
"330",330,0.492128535503408,1.40781303066276,0.175043807797804
"331",331,0.485953980544033,1.4130889547212,0.180548942957917
"332",332,0.489583274838692,1.40669184849143,0.180819803913808
"333",333,0.490286603026004,1.40501956516516,0.180667460547771
"334",334,0.493964608230187,1.39744142807834,0.180942081527361
"335",335,0.502770039218531,1.38182766029654,0.176371832805588
"336",336,0.504892548862106,1.37493664204563,0.180347592645616
"337",337,0.508191849324258,1.36770532704298,0.17934460012264
"338",338,0.51024839524067,1.35914965328403,0.18099397653374
"339",339,0.509594587430451,1.36744640832426,0.181141228907649
"340",340,0.511092585265768,1.3627135700443,0.18190626997678
"341",341,0.513744097890546,1.35936732885982,0.180001971630193
"342",342,0.516780305975325,1.35092067552937,0.181885040492728
"343",343,0.521386635527317,1.33940710071009,0.178861465264875
"344",344,0.525292778754501,1.33425158991248,0.175753163780697
"345",345,0.524455451853776,1.33337974006454,0.176688182444381
"346",346,0.523855487724391,1.32985582343069,0.1761485861789
"347",347,0.521667848225726,1.33314909888285,0.18002229874955
"348",348,0.522118012150236,1.33457746467983,0.17620927320927
"349",349,0.527245808046435,1.31864804824565,0.180455963444236
"350",350,0.526787923062926,1.32369632552218,0.17879087548336
"351",351,0.527550914785463,1.32988996020583,0.178501883835469
"352",352,0.52415135438504,1.33609820526122,0.180173861130203
"353",353,0.524469800844664,1.33536754050138,0.176554031398715
"354",354,0.52045703926532,1.33785758688821,0.177024166171732
"355",355,0.517512401378594,1.33940235179109,0.176870681202933
"356",356,0.519511752877135,1.33508736222496,0.176607890994508
"357",357,0.51355559745519,1.34805462037613,0.1804090893177
"358",358,0.512408593144904,1.35407902554143,0.177483992909799
"359",359,0.519115249342846,1.34594417022177,0.179116349234047
"360",360,0.521469322540409,1.34309344774316,0.177465857764307
"361",361,0.522366539504604,1.3448184558077,0.174756498361182
"362",362,0.51762584240379,1.36085477884435,0.17487325178624
"363",363,0.518141870126179,1.35896275223995,0.178232454137718
"364",364,0.519162702646687,1.3557715239866,0.179119833416946
"365",365,0.515890076839203,1.36972181013594,0.179838970213411
"366",366,0.513396065138361,1.37955623931759,0.177733340179803
"367",367,0.512582406998693,1.38651886278695,0.175263962953417
"368",368,0.515631478916706,1.37853302846002,0.174155395083193
"369",369,0.512249375175383,1.39078633400622,0.173281951274171
"370",370,0.510843111398985,1.39506279281739,0.174161576975783
"371",371,0.513766547176728,1.39274477332959,0.172075540732026
"372",372,0.511402222303228,1.39450120811668,0.17416300828185
"373",373,0.513623141858772,1.3927977371713,0.172192782230862
"374",374,0.516426298771247,1.39151211564612,0.173147338483724
"375",375,0.516328486259863,1.39315891038127,0.17363793308702
"376",376,0.515333609906966,1.38906038850177,0.178208816264371
"377",377,0.52086910340991,1.38235246563219,0.173867409715705
"378",378,0.524066400579665,1.37876399286904,0.172442595369824
"379",379,0.524388816923034,1.37886754032993,0.173486067645589
"380",380,0.52974375308391,1.37320188953588,0.171928224255894
"381",381,0.523824959596863,1.38633117645025,0.173437992845303
"382",382,0.52675847558551,1.38389942755298,0.172540383726506
"383",383,0.524932172716672,1.39119194422458,0.172396894996591
"384",384,0.5136588038602,1.39581509520696,0.177758960276062
"385",385,0.508283000535939,1.40037560253267,0.180977991676797
"386",386,0.510587199240075,1.39773913491587,0.176379808885733
"387",387,0.506734724616273,1.39450300353005,0.180277046071785
"388",388,0.506660878264242,1.39877402160782,0.174267754811091
"389",389,0.502140222534224,1.40641383824913,0.177732052830301
"390",390,0.498373481644465,1.40582741600733,0.180035689683434
"391",391,0.495139904690963,1.41655898425507,0.179460080325151
"392",392,0.493627863729024,1.4078439528284,0.180823198991687
"393",393,0.494770195134504,1.40793309235402,0.180231119794565
"394",394,0.497715504734833,1.40851782326944,0.179642651915859
"395",395,0.493555896012817,1.41896700646266,0.178707976451183
"396",396,0.502567411666426,1.39957278435452,0.176321027799473
"397",397,0.502299214126112,1.39505878250783,0.179730178191793
"398",398,0.504249280482042,1.39757274273077,0.174876140790149
"399",399,0.503853856497936,1.4073079265112,0.173819586396466
"400",400,0.499581512494752,1.40749348005317,0.180182449743426
