"","z","(Intercept)","M","N"
"157",157,0.37961824424611,0.981685806614046,0.213420578053304
"158",158,0.380725015188079,0.976351465721323,0.213867560727697
"159",159,0.374580482899481,0.99235846173058,0.215902676760936
"160",160,0.379586454136474,0.974869928110276,0.215576066676958
"161",161,0.372520052592738,0.993853728244616,0.216058459265672
"162",162,0.381300460887242,0.972365081453392,0.215280528772788
"163",163,0.372101127701023,0.999084018074987,0.216414599013001
"164",164,0.379106831576024,0.989789545962897,0.215155634341653
"165",165,0.382085058024968,0.979230503130488,0.21564266976168
"166",166,0.383535040456554,0.973210836867096,0.214551958849255
"167",167,0.378803493397406,0.990255289548157,0.216339872807433
"168",168,0.382746340691564,0.98289833149572,0.215361203102943
"169",169,0.381428558349928,0.991156990696146,0.214252159907018
"170",170,0.380571621181428,0.994526104102013,0.212785818915585
"171",171,0.38413935501663,0.98314853635144,0.214959816259893
"172",172,0.382156452727133,0.986364865019345,0.215446533875575
"173",173,0.383554099929183,0.985593682443813,0.215306522748546
"174",174,0.38147696729729,0.991757630693744,0.21420236019966
"175",175,0.381514800394966,0.988950530130463,0.215272761157541
"176",176,0.382309724933949,0.985433715447577,0.214234714334283
"177",177,0.381172295662067,0.986441496278124,0.216014217665167
"178",178,0.377623714886209,0.992085984494747,0.215692070289611
"179",179,0.376934360696846,0.993869934571174,0.215348768333042
"180",180,0.377417565356831,0.991478289706846,0.2153445495053
"181",181,0.37364445897206,0.99903098989923,0.215496191464753
"182",182,0.381619050219692,0.975950838792405,0.215121404118408
"183",183,0.375877460638747,0.989403542258472,0.21715039853016
"184",184,0.381350079381531,0.980602338449206,0.214930917537964
"185",185,0.380786664225279,0.977522184405763,0.214715200145331
"186",186,0.379693154214085,0.973115952353096,0.214561678552579
"187",187,0.373032018225251,0.988775536909125,0.215846700354767
"188",188,0.375891401170527,0.986297710063391,0.215683620265115
"189",189,0.376834301948484,0.98922491381594,0.212159012564845
"190",190,0.375272946068294,0.994769966581512,0.21420765037774
"191",191,0.380666360592762,0.980387136119547,0.216418256790377
"192",192,0.380198540841462,0.98500601127859,0.212620219223491
"193",193,0.378093339934509,0.984622735077194,0.214142678706313
"194",194,0.372303069859737,0.989635924443054,0.214647024738696
"195",195,0.373351860480209,0.99013620864073,0.215158416729451
"196",196,0.374558789582468,0.98548837041793,0.215784943708011
"197",197,0.37328922287101,0.988454910450535,0.215047492341527
"198",198,0.373587204459565,0.986776291231204,0.214047162729953
"199",199,0.376800272820251,0.974568475532472,0.21492584536266
"200",200,0.366704826571769,0.994560339835717,0.21654849874094
"201",201,0.36919320114743,0.986515505632604,0.215304553846599
"202",202,0.373453804144245,0.976625630919907,0.21452640986954
"203",203,0.368806145898567,0.986963479816385,0.215478691865672
"204",204,0.369329281590361,0.98615327822727,0.214064825262833
"205",205,0.370115020215212,0.987190853606403,0.214966542397951
"206",206,0.372818751527682,0.979859706989789,0.214819556781279
"207",207,0.36688565669006,0.997026090573184,0.214984173572259
"208",208,0.372123648447347,0.983419999836681,0.214829975399606
"209",209,0.375443013417018,0.968266355957231,0.215356930916628
"210",210,0.371112990956227,0.979550681581719,0.214954178536423
"211",211,0.370210919897858,0.981655036871119,0.214912909863372
"212",212,0.365359677821958,0.998902420160323,0.216552799167505
"213",213,0.375379172098708,0.974759936335816,0.2159200078458
"214",214,0.370270256503799,0.997422357273386,0.215950305216585
"215",215,0.378166972915954,0.985437715817094,0.216285947365432
"216",216,0.37691968783454,0.990540644935728,0.216029694910472
"217",217,0.376331329967705,0.994225431135847,0.214842921309508
"218",218,0.382507252147724,0.98002201195427,0.215141176854491
"219",219,0.383861547668648,0.976039547495758,0.214825759077628
"220",220,0.387011435774231,0.969249984305867,0.214272911658476
"221",221,0.379672735629706,0.984329006235039,0.215966451818742
"222",222,0.384448836952803,0.970813268132665,0.216314477284359
"223",223,0.377445372589175,0.989331754550624,0.216454438203957
"224",224,0.382951622586771,0.973041821241107,0.214084989631161
"225",225,0.377703330383399,0.987253649215406,0.215904632622887
"226",226,0.383476220994298,0.975348958846305,0.215456333348426
"227",227,0.385979433463836,0.970768500972453,0.213898434995506
"228",228,0.379714918501325,0.98226933925677,0.216743559093768
"229",229,0.380585089092682,0.980971879019162,0.213331588196293
"230",230,0.379435130777445,0.981010833131185,0.214135666207367
"231",231,0.381165898403617,0.971884814798465,0.214606589345143
"232",232,0.370166518432158,0.992807487573817,0.215904758047119
"233",233,0.376215417115701,0.978325662436359,0.214079995838883
"234",234,0.371263980259477,0.993492781012988,0.216976834413211
"235",235,0.379287470519841,0.979621292272366,0.216004130015988
"236",236,0.382442045719155,0.968429132287263,0.21460855802317
"237",237,0.376891399332329,0.983645169033564,0.216176642875744
"238",238,0.377564360620513,0.986218718375589,0.212745194621666
"239",239,0.376971697124558,0.981029062051923,0.214023570726057
"240",240,0.377081154826091,0.978901592530333,0.213587417903937
"241",241,0.371310566999944,0.992620700075119,0.216172142477375
"242",242,0.379943721884454,0.971951251044483,0.215004286891583
"243",243,0.374536304080387,0.988219105068693,0.216420588481466
"244",244,0.37929107502064,0.980881955559347,0.214906620690425
"245",245,0.379255569562159,0.974123863190716,0.21556392491581
"246",246,0.374945940628845,0.983596139306392,0.21615182683805
"247",247,0.375238877493705,0.975656948143569,0.214434050765996
"248",248,0.370262863344556,0.985734789727008,0.215963862052723
"249",249,0.375004384720304,0.973867542373168,0.214445621713399
"250",250,0.370745223715029,0.985717006542505,0.215559643218892
"251",251,0.371583477825352,0.982922022168294,0.213376139648785
"252",252,0.369115938595089,0.992804355369248,0.215768591227581
"253",253,0.374649515596132,0.990373559457482,0.215797378576198
"254",254,0.37767045193649,0.988385393985645,0.215078797942323
"255",255,0.378705691280321,0.987987069725374,0.214746358422764
"256",256,0.379375357507144,0.992361842738343,0.214755256937576
"257",257,0.385378548471182,0.982153869872208,0.215482094548452
"258",258,0.384398496018643,0.985676887993364,0.2153173653903
"259",259,0.385097876831267,0.98286622653637,0.214866232993689
"260",260,0.384254592720958,0.989227840000721,0.214678486252152
"261",261,0.385053506993849,0.98378426783737,0.214113094194817
"262",262,0.385910554968537,0.983021094846966,0.213867713963452
"263",263,0.38659014989898,0.982988930320805,0.213443909608965
"264",264,0.383018365256867,0.993080462834356,0.214507000539949
"265",265,0.385944648948572,0.984291100026876,0.214881456901053
"266",266,0.384361588638255,0.985714746913734,0.215042921201575
"267",267,0.384077338111448,0.982596507474205,0.213903654295659
"268",268,0.38442495134755,0.974291875609778,0.213182639124322
"269",269,0.376864181628271,0.993079291215054,0.21661743164301
"270",270,0.380922633523626,0.984796623693319,0.214236739974044
"271",271,0.384081801580811,0.981297656669565,0.213680915903665
"272",272,0.382870295659351,0.985668946722086,0.213827085197403
"273",273,0.385863432223633,0.973757311906421,0.21539737094773
"274",274,0.38919640196761,0.963764747964635,0.213368665739419
"275",275,0.381443270685928,0.977247002014596,0.215297564181869
"276",276,0.3801587202816,0.973942922787967,0.215050751975129
"277",277,0.372650121584542,0.991633963669842,0.216105879782233
"278",278,0.380657429362732,0.969280685508769,0.213949819223065
"279",279,0.375047469390107,0.984379809393622,0.215478810667746
"280",280,0.374137556058915,0.989475730937214,0.214295218241357
"281",281,0.378136752199513,0.975736131671572,0.215421724800098
"282",282,0.375870058793216,0.983468547909829,0.216152353387444
"283",283,0.373548080309123,0.980864918201726,0.215009213791445
"284",284,0.364934007272296,1.00013483341692,0.217113040011432
"285",285,0.370416051119255,0.988153811847188,0.216966636100237
"286",286,0.366881387683545,0.998378719388903,0.213746178695712
"287",287,0.371606345821454,0.986475884477304,0.213756029897078
"288",288,0.371920047648673,0.992900902575206,0.213428137819113
"289",289,0.375752539942499,0.98294369764854,0.214808602987688
"290",290,0.377038053833956,0.989581570961016,0.213429149556645
"291",291,0.38019583077262,0.985932255466765,0.214852368243919
"292",292,0.383185316132617,0.976854681630259,0.21560475770097
"293",293,0.386063066762562,0.967793509543406,0.214163471233519
"294",294,0.379086207781067,0.981998131454657,0.217156138791811
"295",295,0.379690171735712,0.982131415048337,0.213304754035015
"296",296,0.379216565715014,0.980486469869495,0.214251231840667
"297",297,0.381631291995299,0.97155666375368,0.214886115979769
"298",298,0.371372492464331,0.99284034804593,0.21505650735839
"299",299,0.377296809650838,0.978059474239893,0.214778201368422
"300",300,0.370259136924951,1.00533686104176,0.216215522877436
"301",301,0.367231902821484,1.01356889497562,0.211648721527183
"302",302,0.360438158780722,1.01826275680596,0.213679712277723
"303",303,0.352526637017771,1.04060693101806,0.2140562511734
"304",304,0.35532445791959,1.03186457513202,0.215088180850066
"305",305,0.354926491833832,1.03960850431821,0.213915088081189
"306",306,0.356780683534719,1.03667744305333,0.214741449779803
"307",307,0.356847230961011,1.0347192488952,0.214683479733347
"308",308,0.356059637470203,1.03324569058966,0.214621408312897
"309",309,0.355317971750304,1.02869744301267,0.214616518349046
"310",310,0.35632206144252,1.01839148754481,0.216633773443909
"311",311,0.356561597889765,1.01071271796999,0.217244622366073
"312",312,0.370330557561391,0.984936821714514,0.215122471653109
"313",313,0.375156341985018,0.979155545063474,0.216228007772969
"314",314,0.37701477416703,0.969383153967485,0.214998332257727
"315",315,0.374205674477064,0.974506428558687,0.215000481695492
"316",316,0.371859085669401,0.980385940361717,0.21542214983259
"317",317,0.370069058390702,0.984699178510374,0.216453451699883
"318",318,0.37571316328324,0.978048119693233,0.214384135986786
"319",319,0.371530939241305,0.987842401868315,0.215790942309409
"320",320,0.371568566725751,0.98366966193686,0.213991949558336
"321",321,0.366939185973329,1.00072333855774,0.21603722815454
"322",322,0.374077938004168,0.98003921531902,0.215470904710811
"323",323,0.370901947180787,1.00027776960426,0.216470845941705
"324",324,0.376732964369341,0.985641912907566,0.216339045648512
"325",325,0.381361679076884,0.980724175215914,0.214433345534622
"326",326,0.385906766794917,0.96921198185741,0.214737560065786
"327",327,0.37559242222257,0.988236862135185,0.216340174511297
"328",328,0.385300578993574,0.968080578389175,0.214293100218979
"329",329,0.37683724508876,0.980311481421263,0.216577871259445
"330",330,0.382633444870921,0.967703092485103,0.214083036697874
"331",331,0.377173638435093,0.985886207811243,0.21557962073403
"332",332,0.376157925014846,0.984117647164807,0.213424306250384
"333",333,0.381277454498875,0.973146186760827,0.213864755278768
"334",334,0.374827931920568,0.993884187479008,0.215344832043668
"335",335,0.380380302484094,0.978732704138261,0.214916235135625
"336",336,0.385944738633117,0.963037022332362,0.213789862707428
"337",337,0.377518088228225,0.984371629698173,0.215589728380038
"338",338,0.379493470724952,0.985027209721256,0.213229255788196
"339",339,0.380277887834439,0.983165948382956,0.214196416757271
"340",340,0.381053863100536,0.981385135032391,0.213384328678063
"341",341,0.388232354991006,0.966933464680489,0.213749792546052
"342",342,0.377680371953952,0.987850660291498,0.216247911095805
"343",343,0.381617894310341,0.977240657243055,0.215220640608699
"344",344,0.383581693481748,0.967179608339103,0.215267710002417
"345",345,0.378386731888289,0.981128471466378,0.215410142475611
"346",346,0.378942255686153,0.978627456557072,0.213711641906855
"347",347,0.371671395516951,1.00016447741554,0.216335591640948
"348",348,0.380136895196092,0.976776877317737,0.216207627673562
"349",349,0.385531575704952,0.96657227435252,0.213741776403392
"350",350,0.376986923264574,0.985393793470235,0.21532209047161
"351",351,0.375705525977828,0.989376119309922,0.212548471401
"352",352,0.375199306427601,0.9930577450933,0.213230024787762
"353",353,0.380566904927425,0.976386597000204,0.21535158727565
"354",354,0.373985723660973,0.991320180978892,0.217608837589362
"355",355,0.383382453829057,0.973237005357112,0.215180982361783
"356",356,0.374442723951082,0.991669484683484,0.217004072199657
"357",357,0.377975097403993,0.983189486065631,0.215609364982915
"358",358,0.381312362713026,0.976025139513004,0.214184454749985
"359",359,0.375772484758262,0.990618804730116,0.215590611096577
"360",360,0.383545116367518,0.975473224683355,0.214343603968596
"361",361,0.373020636433638,1.00219050811157,0.215962966227288
"362",362,0.36846445024369,1.01723687534659,0.212581377967255
"363",363,0.363499943283971,1.02307945725875,0.213990849585046
"364",364,0.358418882219006,1.03267692574689,0.215182427802148
"365",365,0.36257627265596,1.02177486190701,0.213435259234563
"366",366,0.36269792762764,1.02092670121056,0.215133731722429
"367",367,0.360054333087095,1.0225278755962,0.213490833261123
"368",368,0.356542206102758,1.0231224350491,0.21597306649929
"369",369,0.354172885554784,1.02393842867836,0.21651127272428
"370",370,0.354517810367597,1.02290042242954,0.217511614323873
"371",371,0.356472890004826,1.01679061515246,0.217791558845238
"372",372,0.35552968592218,1.01053727630973,0.21770119180602
"373",373,0.368609306642042,0.981166236386673,0.216154255570801
"374",374,0.36770993939082,0.987767574714629,0.218097930894917
"375",375,0.372202301921696,0.974934639435154,0.214662764676808
"376",376,0.367988632634323,0.989660872598033,0.21502203469391
"377",377,0.369733981486612,0.983623519059972,0.214894579007982
"378",378,0.364329234005403,1.00136135984007,0.21553481372778
"379",379,0.370529650598073,0.97863468809186,0.216965160625966
"380",380,0.369380144445095,0.992533224145357,0.216718558381722
"381",381,0.379446545061952,0.971380543930168,0.214548306844219
"382",382,0.374779623080585,0.986074720030149,0.215889305466017
"383",383,0.376546138047888,0.991667925536917,0.212808010043754
"384",384,0.377805660398956,0.987764790542755,0.21367956543288
"385",385,0.382015054121615,0.985847302372202,0.213537187955526
"386",386,0.382423631776438,0.98584632362667,0.214774952468193
"387",387,0.382998991862877,0.985298530593541,0.213716915824138
"388",388,0.384743129752816,0.977929124789768,0.214597136898452
"389",389,0.381713702557886,0.984078148676836,0.214679279926886
"390",390,0.384009811910316,0.977042468483771,0.214571457099681
"391",391,0.380948788981695,0.983047068157994,0.214293677706173
"392",392,0.37708461140072,0.984972987758889,0.214623450032703
"393",393,0.38133556750236,0.972825252027452,0.214852890574332
"394",394,0.371061049548372,0.995147797577459,0.215882901102179
"395",395,0.375869824678675,0.978483648099389,0.215597789667256
"396",396,0.369751390093892,0.994584527470084,0.215967955892456
"397",397,0.376687913849214,0.981033917378634,0.214328260109748
"398",398,0.378502286019104,0.98307655844186,0.213998270302729
"399",399,0.378121483020915,0.984631980005255,0.213943737070867
"400",400,0.382206819428174,0.975463075561177,0.214727736738183
