"","z","(Intercept)","M","N"
"158",158,0.945040752004846,1.6869395588189,0.136458393313324
"159",159,0.945219959478786,1.67803137636873,0.138116420722971
"160",160,0.940955793497252,1.67989334602579,0.138369621596085
"161",161,0.933628024806793,1.68621035988995,0.138140694414454
"162",162,0.926310597283449,1.69540444195446,0.137179090597858
"163",163,0.924298175654692,1.69315612325376,0.138654328359926
"164",164,0.922583665858198,1.70201534573589,0.137514665729321
"165",165,0.919822054104728,1.70305074219425,0.138976487121589
"166",166,0.917413121542062,1.70260665928328,0.140649394143848
"167",167,0.91993532716612,1.69803982013729,0.140878950751639
"168",168,0.923981479170401,1.69229049035074,0.140674823292837
"169",169,0.922813178475139,1.69949095187105,0.140143503235935
"170",170,0.925791870851583,1.69210582704546,0.138837596727492
"171",171,0.925739899638752,1.68964804943999,0.138538853080979
"172",172,0.929856278248564,1.68785350706954,0.13842252625945
"173",173,0.934527278807769,1.67941850050297,0.137213457142107
"174",174,0.935026591843301,1.68441589483018,0.138450766101524
"175",175,0.933664380998342,1.6816633669473,0.140035508495338
"176",176,0.933898158410275,1.6769096734378,0.142257860565693
"177",177,0.937966595545599,1.67715263050206,0.139740310202951
"178",178,0.936260128812197,1.67213432464558,0.139050387600518
"179",179,0.940184895218594,1.66715304734906,0.138408079537107
"180",180,0.944754591388421,1.65581973224056,0.139048103843196
"181",181,0.946776661610295,1.64816979183346,0.141046333461411
"182",182,0.94154097257414,1.65442316594514,0.140048853807321
"183",183,0.942441642816042,1.66132688531657,0.137617731366244
"184",184,0.937531087223362,1.66423408687633,0.140446562038832
"185",185,0.936218465919349,1.66961235743677,0.141111139664823
"186",186,0.937103379521516,1.67469179427825,0.1373159775272
"187",187,0.945334274479796,1.67290724799039,0.138007159797797
"188",188,0.944115670448897,1.67398542784465,0.137540251394931
"189",189,0.94520531151411,1.6657400433984,0.137858023398886
"190",190,0.943028070097314,1.66823130665554,0.140018858341369
"191",191,0.940320101977326,1.67174561948466,0.14069382191588
"192",192,0.945381948468017,1.66723110459095,0.138572080419436
"193",193,0.95029177520825,1.6580448446457,0.137473036446944
"194",194,0.950647199810408,1.65733591854369,0.138282180282535
"195",195,0.955300496853289,1.64626083255295,0.137781703590014
"196",196,0.952058158311551,1.6471867353212,0.139780873078404
"197",197,0.950946124812658,1.64463369537723,0.140930067888136
"198",198,0.946746157378391,1.64304836815169,0.139556503662958
"199",199,0.94426685242953,1.64441492353314,0.139676516477411
"200",200,0.941877709206271,1.64650775008891,0.139383581007947
"201",201,0.939961097438147,1.64894843727365,0.137624320423149
"202",202,0.939936614725985,1.6460475978659,0.136320963089687
"203",203,0.938181661162101,1.64457684615859,0.136383935413522
"204",204,0.936643270109214,1.65043617758146,0.13633291845692
"205",205,0.93553716150563,1.6481235551165,0.137439891202855
"206",206,0.93581094952062,1.64712744740229,0.13587993116588
"207",207,0.934517401714549,1.65404856851765,0.137004428370339
"208",208,0.934800680289628,1.65514561570046,0.136357118261303
"209",209,0.935112532030177,1.6536720755051,0.13587899423887
"210",210,0.933814021316364,1.65479827093839,0.136397097614755
"211",211,0.933657506610304,1.65254836781374,0.138186969481389
"212",212,0.93523032298073,1.65106980274494,0.137966866151149
"213",213,0.933563476577345,1.65696890265687,0.138257998586754
"214",214,0.930374421175495,1.66201558773297,0.138723815002903
"215",215,0.929787834209016,1.66886128672244,0.138944181989527
"216",216,0.927179994731695,1.67634946414644,0.137329458530837
"217",217,0.927998540243737,1.67511900696796,0.139361994819766
"218",218,0.932980952916237,1.67544842028026,0.137865633840389
"219",219,0.934085845033626,1.68249666561149,0.138925413891511
"220",220,0.930719612831952,1.69918770275957,0.137570457391943
"221",221,0.929152826157046,1.70155465760313,0.141322242944517
"222",222,0.929843188427592,1.69704955150966,0.138060486081994
"223",223,0.92869405927752,1.69283513569681,0.138490973348055
"224",224,0.923353419792809,1.70395241434798,0.13934370649174
"225",225,0.923206685059885,1.69653421335374,0.140924650962441
"226",226,0.918520185565851,1.70767888251396,0.14068091470474
"227",227,0.918458973786574,1.70380340084225,0.139121203492005
"228",228,0.914079977358907,1.71779501055408,0.137492350487426
"229",229,0.916668680556368,1.71073629106154,0.140454985429409
"230",230,0.917139948251639,1.71223147250543,0.14069436991416
"231",231,0.923844710557997,1.70178767150701,0.140365686373992
"232",232,0.923414966957376,1.70373739392681,0.139711695374744
"233",233,0.929514421554965,1.6912596006392,0.140801644156696
"234",234,0.925392196559096,1.69338830615788,0.140194902696741
"235",235,0.925377639287609,1.69160300950928,0.140566247700787
"236",236,0.920543931056609,1.70536349635686,0.139756776195756
"237",237,0.918893219520379,1.70794885012227,0.139849460487719
"238",238,0.918594348222974,1.71468208311872,0.140047532670371
"239",239,0.920231465912274,1.71885482871249,0.137652311849583
"240",240,0.920806323733054,1.72590228227791,0.137493763225675
"241",241,0.924162968010689,1.72053962470493,0.136689446032882
"242",242,0.9283990950383,1.71409701522961,0.13733073862605
"243",243,0.930681249284829,1.71963035234926,0.136660669792494
"244",244,0.935934948800829,1.71339599035207,0.136144350532608
"245",245,0.935545760812627,1.71244788071145,0.135143185160048
"246",246,0.93554116531227,1.7079556962007,0.134871715217864
"247",247,0.933721585926056,1.70917059532355,0.133690799453921
"248",248,0.932646109273818,1.70621913978138,0.13531017680849
"249",249,0.933664190181648,1.70444539591687,0.134982048889062
"250",250,0.934797795211137,1.69932579543275,0.136876866279026
"251",251,0.935462940173787,1.70013885716179,0.136278787172518
"252",252,0.936135459030619,1.6988317419832,0.136696052967348
"253",253,0.940620691758709,1.69083446115135,0.137510826131793
"254",254,0.941840155745291,1.69338684015643,0.137077453926913
"255",255,0.943471182264231,1.69016105210995,0.136645590570605
"256",256,0.942166888965129,1.6955161832203,0.135711114348006
"257",257,0.948761685900318,1.69044849241925,0.136247904125175
"258",258,0.950190720546877,1.69369415534985,0.135558752380703
"259",259,0.945758493577219,1.70088794867986,0.135816164031658
"260",260,0.942450661449405,1.69552643149967,0.137246997468246
"261",261,0.93824481411989,1.70058131408205,0.136080613382575
"262",262,0.945043708608062,1.69079960741316,0.13433704599894
"263",263,0.941414360869867,1.6969826410766,0.134473756119489
"264",264,0.938188502733842,1.70321368698384,0.135806991644135
"265",265,0.936608923195039,1.70070327972895,0.13612786466005
"266",266,0.934999220226308,1.70265284825324,0.136860617543068
"267",267,0.938317311099549,1.69853975933818,0.136720914182732
"268",268,0.941841083543902,1.69142807651233,0.135961352824688
"269",269,0.937688506620733,1.69671060282201,0.138444350227944
"270",270,0.936882363683638,1.69774986421176,0.135995287031542
"271",271,0.941920648861512,1.69070998319768,0.135397186095039
"272",272,0.945163933045424,1.69580252955627,0.135592802912836
"273",273,0.949339500050457,1.687624451901,0.135641142709381
"274",274,0.946408047903179,1.68547181194994,0.136920084036682
"275",275,0.944248713634071,1.68912400731121,0.138340487292499
"276",276,0.941694200910654,1.69471856051748,0.136985044001878
"277",277,0.938021783691937,1.69360124280255,0.136282001788875
"278",278,0.934029412406443,1.69781978051345,0.135768925667026
"279",279,0.934239573751092,1.69979874296479,0.136489514585809
"280",280,0.936624432767516,1.69362372870732,0.134204083752983
"281",281,0.934162647283046,1.70007840129894,0.135820035869475
"282",282,0.931951121822945,1.69899550773838,0.13567342149689
"283",283,0.929564618993337,1.70531251266193,0.136958806481957
"284",284,0.936170746556055,1.69290944412046,0.13740394914117
"285",285,0.93813345488949,1.6909757531614,0.13928503659579
"286",286,0.941751400860704,1.69203418618716,0.138059572625652
"287",287,0.946184334198079,1.6887586850657,0.136850400326531
"288",288,0.948224393697596,1.68828141782055,0.136305126280762
"289",289,0.947487465399437,1.68841315318182,0.135388105737455
"290",290,0.948114841804716,1.68767268761233,0.135435845252417
"291",291,0.948289026427253,1.68345256627011,0.134053837670171
"292",292,0.955549723767651,1.67955878935408,0.134920244796349
"293",293,0.959511951722903,1.66967418963235,0.134919003176779
"294",294,0.956876350536264,1.67330936717646,0.136233439020838
"295",295,0.962648991199931,1.65834305386789,0.137271179984978
"296",296,0.9576584267078,1.66010464545,0.136371968446276
"297",297,0.956888385187028,1.65653888509641,0.135407295877564
"298",298,0.954409578504923,1.65774939265005,0.136762795003213
"299",299,0.956048732295192,1.65636266374101,0.134946547638143
"300",300,0.952606126788543,1.66438238093571,0.135408062939818
"301",301,0.949338729627663,1.67030723929981,0.137197079874143
"302",302,0.945342547168141,1.67228112770131,0.137691937320492
"303",303,0.942928418368729,1.67837054395239,0.138202303107064
"304",304,0.941808179954348,1.67518386078213,0.138752780426831
"305",305,0.940430880659557,1.67607374390438,0.137862492064047
"306",306,0.9360117230107,1.67781165794832,0.138975374002462
"307",307,0.940233593026194,1.6632788241295,0.136193783771199
"308",308,0.942554036714661,1.64754944901072,0.140615500111138
"309",309,0.943508769523315,1.65157179510184,0.136917606143106
"310",310,0.943076664730641,1.65146950033011,0.135509478863108
"311",311,0.945010738367837,1.64122384157811,0.135422910797576
"312",312,0.94500502605952,1.64253395766979,0.135348739058102
"313",313,0.943345946562828,1.64302306711132,0.13567843897856
"314",314,0.949223615144786,1.63966531003591,0.135733663993014
"315",315,0.950545250380305,1.63960800599455,0.136170533114984
"316",316,0.94948126148629,1.63699918540055,0.13710828849724
"317",317,0.949639525662431,1.63935577096017,0.135218036056487
"318",318,0.946610861690893,1.64724297495686,0.135629201844906
"319",319,0.944674977346672,1.64637778331656,0.136619131488664
"320",320,0.941801698008638,1.65419747234015,0.137902493148379
"321",321,0.945486610999999,1.65362774910725,0.137186377451106
"322",322,0.947020889297308,1.6491016631367,0.138494706139039
"323",323,0.940014180463619,1.65770229327702,0.137774243966073
"324",324,0.939219493077954,1.65517311128508,0.139058395934789
"325",325,0.932849173466789,1.66004178786085,0.138045231140468
